file,class,type,cbo,wmc,dit,rfc,lcom,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TDistributionTest.java,org.apache.commons.statistics.distribution.TDistributionTest,class,8,18,2,23,105,0.0,0.0,15,0,4,1,0,10,14,0,0,0,0,0,0,0,0,0,0,0,6,98,6,3,0,0,1,0,149,24,4,21,1,0,0,2,82,0,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TriangularDistributionTest.java,org.apache.commons.statistics.distribution.TriangularDistributionTest,class,7,16,2,12,105,0.0,0.0,15,0,6,0,0,9,15,0,0,0,0,0,0,0,0,0,0,0,2,70,6,1,0,0,5,0,101,13,30,11,1,0,0,4,66,0,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/TestUtils.java,org.apache.commons.statistics.distribution.TestUtils,class,6,35,1,22,78,0.0,0.0,13,12,12,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,17,150,2,6,2,0,0,20,30,27,3,19,3,0,0,1,159,17,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/UniformContinuousDistributionTest.java,org.apache.commons.statistics.distribution.UniformContinuousDistributionTest,class,7,11,2,9,55,0.0,0.0,11,0,4,0,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,48,4,0,0,0,0,0,61,7,9,5,0,0,0,2,66,0,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/BetaDistributionTest.java,org.apache.commons.statistics.distribution.BetaDistributionTest,class,11,22,1,24,53,0.035714287,0.035714287,11,0,0,3,0,8,8,0,0,0,2,2,0,0,0,2,2,0,4,149,1,10,0,0,1,6,748,34,10,32,2,0,0,6,62,0,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/LogNormalDistributionTest.java,org.apache.commons.statistics.distribution.LogNormalDistributionTest,class,7,21,2,25,153,0.0,0.0,18,0,6,2,0,10,16,0,0,0,0,0,0,0,0,0,0,0,2,116,6,2,0,0,0,0,160,20,16,18,2,0,0,1,84,0,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/ParetoDistributionTest.java,org.apache.commons.statistics.distribution.ParetoDistributionTest,class,7,20,2,25,136,0.0,0.0,17,0,6,2,0,9,15,0,0,0,0,0,0,0,0,0,0,0,2,105,6,2,0,0,0,0,146,17,16,16,2,0,0,2,72,0,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/AbstractDiscreteDistributionTest.java,org.apache.commons.statistics.distribution.AbstractDiscreteDistributionTest$DiceDistribution,innerclass,1,11,2,0,19,0.04761905,0.04761905,7,0,7,0,0,0,7,0,1,0,1,0,0,1,0,0,1,0,0,37,10,0,0,0,0,0,14,1,3,1,1,0,0,0,27,0,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/AbstractDiscreteDistributionTest.java,org.apache.commons.statistics.distribution.AbstractDiscreteDistributionTest$Anonymous1,anonymous,0,8,1,0,21,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,23,7,0,1,0,0,0,6,0,0,0,0,0,0,0,14,-1,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/AbstractDiscreteDistributionTest.java,org.apache.commons.statistics.distribution.AbstractDiscreteDistributionTest$Anonymous2,anonymous,0,7,1,0,21,0.0,0.0,7,0,7,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,23,7,0,0,0,0,0,3,0,0,0,0,0,0,0,14,-1,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/AbstractDiscreteDistributionTest.java,org.apache.commons.statistics.distribution.AbstractDiscreteDistributionTest,class,4,8,2,9,4,0.3,0.3,5,0,0,0,0,5,5,0,0,0,2,0,0,2,0,0,2,0,0,131,0,3,0,0,11,0,59,10,26,10,1,2,1,1,32,0,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/ZipfDistributionTest.java,org.apache.commons.statistics.distribution.ZipfDistributionTest,class,12,19,2,15,91,0.0,0.0,14,0,8,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,4,73,8,5,0,0,1,0,159,18,7,14,3,0,0,2,74,0,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/GammaDistributionTest.java,org.apache.commons.statistics.distribution.GammaDistributionTest,class,9,39,2,54,351,0.0,0.0,27,2,6,5,0,16,22,0,0,0,1,1,0,1,0,0,1,0,20,227,7,3,3,1,5,27,290,51,29,48,3,0,0,5,125,0,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/PoissonDistributionTest.java,org.apache.commons.statistics.distribution.PoissonDistributionTest,class,10,26,2,18,151,0.007352941,0.007352941,18,0,8,1,0,9,17,0,0,0,1,1,0,1,0,0,1,0,3,120,8,4,0,2,0,12,123,31,11,21,4,0,0,3,105,0,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/PascalDistributionTest.java,org.apache.commons.statistics.distribution.PascalDistributionTest,class,8,15,2,19,105,0.0,0.0,15,0,7,0,0,8,15,0,0,0,1,1,0,1,0,0,1,0,0,75,7,0,0,0,6,0,146,5,10,4,0,0,0,3,67,0,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/CauchyDistributionTest.java,org.apache.commons.statistics.distribution.CauchyDistributionTest,class,7,10,2,13,45,0.0,0.0,10,0,4,0,0,6,10,0,0,0,1,1,0,1,0,0,1,0,4,43,4,0,0,0,0,0,45,4,0,3,0,0,0,2,59,0,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/ContinuousDistributionAbstractTest.java,org.apache.commons.statistics.distribution.ContinuousDistributionAbstractTest,class,14,58,1,44,511,0.20325203,0.5052265,42,0,7,0,21,14,42,4,0,0,8,0,0,8,0,0,0,0,18,212,12,11,0,1,0,8,41,55,12,39,4,1,0,3,225,1024,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/ContinuousDistributionAbstractTest.java,org.apache.commons.statistics.distribution.ContinuousDistributionAbstractTest$Anonymous1,anonymous,1,1,1,1,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/WeibullDistributionTest.java,org.apache.commons.statistics.distribution.WeibullDistributionTest,class,5,10,2,12,45,0.0,0.0,10,0,4,0,0,6,10,0,0,0,0,0,0,0,0,0,0,0,4,45,4,0,0,0,8,0,71,6,18,5,0,0,0,2,48,0,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/AbstractContinuousDistributionTest.java,org.apache.commons.statistics.distribution.AbstractContinuousDistributionTest$Anonymous2$Anonymous3,anonymous,1,1,1,1,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,-1,0
/Users/pooria/Documents/repos/SSBSE-Research-2021-replication/subjects/scripts/../components/code/commons-statistics/commons-statistics-distribution/src/test/java/org/apache/commons/statistics/distribution/AbstractContinuousDistributionTest.java,org.apache.commons.statistics.distribution.AbstractContinuousDistributionTest$Anonymous2$Anonymous4,anonymous,1,1,1,1,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,-1,0
